SubRegion,run,ID,p1,p2,doc,dob,dod,female,founder,X,Y,l0a0,l0a1,l1a0,l1a1,l2a0,l2a1,l3a0,l3a1,l4a0,l4a1,l5a0,l5a1,l6a0,l6a1,l7a0,l7a1,l8a0,l8a1,l9a0,l9a1,l10a0,l10a1,l11a0,l11a1,l12a0,l12a1,l13a0,l13a1,
0,3,1545,202,98,4,0,-1,true,false,7,26,10,10,16,11,2,1,19,5,10,14,3,3,0,0,13,6,2,0,1,13,3,1,1,1,3,2,0,1,
0,3,1549,161,89,4,0,-1,false,false,20,57,17,4,7,15,6,17,19,4,15,5,16,12,0,14,13,3,9,14,10,13,0,1,1,0,3,0,2,2,
0,3,1552,161,89,4,0,-1,false,false,19,62,17,4,7,8,6,17,19,4,15,5,16,12,18,0,11,14,8,14,10,5,0,1,2,0,3,3,2,2,
0,3,1553,161,89,4,0,-1,true,false,20,34,7,4,7,15,6,13,19,4,3,8,16,12,18,14,11,3,9,14,10,5,0,1,1,0,3,0,1,2,
0,3,1554,161,89,4,0,-1,false,false,20,57,7,4,7,15,6,17,19,4,3,5,16,12,18,0,11,3,9,0,10,5,2,1,1,0,2,3,1,2,
0,3,1556,161,89,4,0,-1,true,false,20,71,17,4,7,8,6,13,19,2,15,8,16,12,0,0,11,14,8,0,10,13,0,1,1,0,2,0,1,2,
0,3,1557,161,89,4,0,-1,false,false,17,76,17,4,7,15,6,17,19,4,15,5,16,12,18,0,13,3,8,0,10,13,2,1,1,0,2,0,2,2,
0,3,1559,161,89,4,0,-1,true,false,17,58,7,4,7,8,6,13,19,4,3,8,16,12,0,0,11,14,9,0,10,13,2,1,1,0,3,0,2,2,
0,3,1561,161,89,4,0,-1,true,false,21,56,7,4,7,8,6,13,19,4,15,5,16,12,0,14,13,14,9,0,10,5,0,1,1,0,2,3,1,2,
0,3,1562,161,89,4,0,-1,true,false,20,57,17,4,7,8,6,13,19,2,15,8,16,12,18,0,11,3,9,0,10,5,2,1,2,0,3,0,2,2,
0,3,1564,161,98,4,0,-1,true,false,18,63,17,10,7,18,6,0,19,5,3,14,16,14,0,0,11,11,8,2,10,18,2,3,2,1,2,1,2,0,
0,3,1565,161,89,4,0,-1,false,false,20,82,7,4,7,15,6,13,19,4,15,5,16,12,0,0,13,3,8,0,10,5,0,1,2,0,3,3,1,2,
0,3,1568,161,89,4,0,-1,true,false,20,59,7,4,7,8,6,17,19,2,3,5,16,12,18,0,13,3,8,0,10,13,0,1,1,0,2,3,1,2,
0,3,1570,161,89,4,0,-1,true,false,19,17,7,4,7,15,6,17,19,2,3,5,16,12,18,14,11,14,8,14,10,5,2,1,1,0,3,3,2,2,
0,3,1571,161,89,4,0,-1,true,false,27,55,17,4,7,15,6,13,19,2,3,8,16,12,18,0,13,14,8,0,10,5,0,1,2,0,3,0,1,2,
0,3,1575,161,89,4,0,-1,false,false,19,55,17,4,7,15,6,17,19,2,3,5,16,12,0,0,13,14,9,14,10,5,2,1,2,0,3,3,1,2,
0,3,1576,161,89,4,0,-1,false,false,25,58,17,4,7,8,6,13,19,4,15,5,16,12,18,0,11,14,8,14,10,13,2,1,2,0,3,0,2,2,
0,3,1577,161,89,4,0,-1,true,false,22,58,17,4,7,15,6,17,19,4,15,8,16,12,0,0,11,14,8,14,10,13,2,1,2,0,2,3,2,2,
0,3,1579,161,201,4,0,-1,true,false,20,55,17,16,7,3,6,1,19,19,15,14,16,2,0,0,11,11,8,5,10,15,2,3,1,2,3,3,1,0,
0,3,1583,161,89,4,0,-1,false,false,20,60,7,4,7,8,6,17,19,4,15,5,16,12,0,14,13,14,9,14,10,5,2,1,1,0,3,0,2,2,
0,3,1585,161,89,4,0,-1,true,false,20,56,17,4,7,15,6,13,19,4,3,8,16,12,18,0,11,3,9,14,10,13,2,1,2,0,2,0,1,2,
0,3,1588,161,89,4,0,-1,false,false,24,57,17,4,7,8,6,17,19,2,3,8,16,12,0,14,13,14,9,0,10,13,0,1,2,0,3,3,2,2,
0,3,1590,161,89,4,0,-1,true,false,17,56,17,4,7,8,6,17,19,2,15,8,16,12,0,14,13,3,9,14,10,13,0,1,1,0,3,3,2,2,
0,3,1591,161,89,4,0,-1,false,false,22,58,17,4,7,15,6,17,19,4,3,8,16,12,18,0,13,14,8,0,10,13,2,1,2,0,3,0,1,2,
0,3,1593,176,179,4,0,-1,false,false,7,9,11,19,7,14,11,2,19,16,3,7,3,2,1,17,4,19,12,8,19,4,1,2,0,2,1,3,0,0,
-1,3,1595,176,132,4,0,-1,false,false,7,-10,11,10,7,3,1,2,19,5,14,5,3,15,1,14,19,19,0,2,19,15,1,2,0,2,1,2,1,0,
-1,3,1596,176,132,4,0,-1,false,false,7,-68,19,19,7,3,11,2,16,5,3,7,11,2,0,17,4,13,0,2,12,19,0,2,0,2,1,2,1,0,
-1,3,1597,176,179,4,0,-1,false,false,15,-1,19,6,7,7,1,2,19,16,3,5,11,2,0,17,19,14,0,12,19,4,1,2,0,2,1,3,1,0,
0,3,1599,176,179,4,0,-1,false,false,8,5,19,19,16,7,11,11,19,5,3,7,11,2,1,1,4,19,0,8,19,19,0,2,0,2,2,3,0,0,
0,3,1600,176,179,4,0,-1,true,false,9,5,11,6,7,7,11,11,19,16,3,7,11,2,1,1,4,19,12,12,12,4,0,2,0,2,1,3,1,0,
0,3,1601,176,206,4,0,-1,true,false,13,0,11,10,16,3,1,7,16,19,14,10,11,11,1,0,19,6,0,5,19,1,1,3,0,2,1,2,0,0,
0,3,1602,176,179,4,0,-1,true,false,7,4,19,19,7,7,11,2,19,5,14,5,11,15,0,1,4,14,0,8,12,4,1,2,0,2,1,3,0,0,
0,3,1603,176,179,4,0,-1,true,false,13,0,11,19,16,7,1,11,19,5,3,7,3,2,0,1,19,14,12,12,19,19,0,2,0,2,2,3,0,0,
0,3,1604,176,132,4,0,-1,true,false,6,0,11,19,7,3,1,11,19,5,14,5,11,15,1,14,4,13,0,2,12,15,1,2,0,2,1,2,0,0,
0,3,1605,176,132,4,0,-1,false,false,13,0,19,10,7,7,1,11,16,5,14,5,3,15,0,17,19,19,12,8,19,15,0,2,0,2,2,3,0,0,
-1,3,1606,176,179,4,0,-1,false,false,10,-3,11,19,7,7,1,2,16,16,14,7,3,2,1,1,19,14,12,12,12,4,0,2,0,2,2,3,1,0,
0,3,1609,176,206,4,0,-1,false,false,9,24,11,10,16,3,1,1,19,5,3,7,11,3,0,14,19,6,0,5,12,1,0,3,0,2,2,2,1,0,
0,3,1611,176,132,4,0,-1,false,false,6,3,11,19,7,7,11,2,16,5,14,7,11,15,0,14,19,19,12,2,12,19,1,2,0,2,1,3,0,0,
-1,3,1614,176,179,4,0,-1,true,false,9,-1,19,6,16,14,11,2,16,16,3,5,3,15,0,17,19,19,12,12,12,19,1,2,0,2,1,3,0,0,
0,3,1615,176,132,4,0,-1,false,false,9,1,19,19,16,7,1,2,16,5,3,7,3,2,1,14,4,19,12,2,19,19,0,2,0,2,2,2,1,0,
-1,3,1618,176,179,4,0,-1,true,false,8,-14,11,6,16,7,1,11,16,16,14,5,3,2,0,17,4,19,12,12,12,19,1,2,0,2,1,3,0,0,
-1,3,1621,176,206,4,0,-1,false,false,7,-5,19,10,16,3,1,7,19,19,3,10,11,3,1,0,4,13,0,5,12,18,1,3,0,2,1,1,0,0,
-1,3,1624,176,179,4,0,-1,false,false,9,-3,11,6,7,14,11,2,19,5,14,5,11,2,1,17,4,19,12,12,19,19,0,2,0,2,2,3,0,0,
-1,3,1625,176,179,4,0,-1,true,false,9,-15,19,19,7,14,11,2,19,16,14,7,3,15,0,17,4,14,0,12,12,4,1,2,0,2,1,3,1,0,
0,3,1628,176,132,4,0,-1,false,false,9,1,11,10,7,3,11,11,16,5,3,5,11,15,1,17,4,13,12,8,12,19,1,2,0,2,2,2,1,0,
-1,3,1629,176,179,4,0,-1,true,false,7,-3,11,19,7,14,11,2,16,16,14,7,3,15,1,1,19,19,12,12,19,19,0,2,0,2,2,3,1,0,
-1,3,1631,176,90,4,0,-1,true,false,14,-3,19,7,7,17,1,18,16,17,3,3,11,15,0,10,19,11,12,7,12,15,0,3,0,2,1,3,0,3,
0,3,1632,176,206,4,0,-1,false,false,9,1,11,10,7,18,1,1,16,5,14,10,3,11,0,14,19,13,0,5,12,1,0,3,0,1,1,1,1,0,
0,3,1634,176,179,4,0,-1,true,false,12,1,19,19,16,7,1,11,16,16,3,5,3,15,1,17,19,19,0,12,12,19,1,2,0,2,2,3,0,0,
0,3,1635,176,179,4,0,-1,false,false,9,2,19,19,7,7,11,11,16,5,3,5,11,15,1,17,4,19,0,12,19,4,0,2,0,2,1,3,1,0,
0,3,1636,176,206,4,0,-1,false,false,10,1,19,10,7,3,1,7,16,19,14,10,3,11,1,14,4,13,0,5,12,1,1,3,0,2,2,1,1,0,
-1,3,1637,176,179,4,0,-1,true,false,7,-46,11,19,16,14,1,2,19,5,3,7,3,15,1,17,19,19,0,12,19,19,0,2,0,2,1,3,0,0,
-1,3,1638,176,179,4,0,-1,true,false,6,-3,19,6,7,7,1,2,19,16,14,7,3,2,0,17,19,19,0,12,12,4,1,2,0,2,1,3,0,0,
-1,3,1641,176,206,4,0,-1,false,false,8,-11,11,10,16,3,11,7,16,5,14,7,3,3,1,14,19,6,0,5,12,1,1,3,0,1,1,1,0,0,
-1,3,1642,176,132,4,0,-1,false,false,9,-153,19,10,16,3,1,11,19,5,3,5,11,2,0,17,4,19,0,2,12,15,1,2,0,2,2,3,1,0,
0,3,1643,176,179,4,0,-1,false,false,11,0,19,19,16,7,1,2,19,5,14,5,3,2,0,1,19,19,12,8,19,19,0,2,0,2,1,3,0,0,
0,3,1644,176,179,4,0,-1,true,false,8,3,19,19,7,14,11,2,16,5,14,5,3,2,0,1,4,19,0,12,19,4,1,2,0,2,1,3,0,0,
0,3,1647,176,179,4,0,-1,false,false,14,1,11,19,16,14,1,2,16,16,14,7,11,15,0,1,4,19,0,8,12,19,1,2,0,2,2,3,0,0,
-1,3,1648,176,206,4,0,-1,false,false,9,-2,19,10,7,18,1,1,16,19,14,7,3,11,1,14,4,6,12,5,19,1,1,3,0,2,2,2,1,0,
-1,3,1653,176,76,4,0,-1,true,false,16,-1,11,13,7,7,11,9,19,11,3,15,3,16,0,0,4,12,0,8,19,10,1,2,0,2,1,2,1,3,
-1,3,1654,176,132,4,0,-1,false,false,9,-3,11,10,16,7,11,2,16,5,3,5,11,15,1,17,4,13,12,2,12,15,1,2,0,2,1,2,0,0,
0,3,1659,176,179,4,0,-1,false,false,8,33,19,19,7,7,11,2,19,16,14,7,3,15,1,1,4,14,12,12,19,4,1,2,0,2,1,3,1,0,
0,3,1662,176,132,4,0,-1,true,false,14,2,11,19,16,7,1,2,19,5,3,5,11,15,1,17,4,13,0,2,12,15,0,2,0,2,2,2,1,0,
-1,3,1663,176,179,4,0,-1,false,false,8,-2,19,6,7,7,11,2,16,16,14,5,3,2,1,17,19,19,12,8,12,19,1,2,0,2,1,3,1,0,
0,3,1666,176,206,4,0,-1,false,false,6,23,19,10,16,18,1,7,16,5,3,10,11,3,1,0,4,6,0,5,19,18,0,3,0,1,2,2,1,0,
0,3,1667,176,179,4,0,-1,false,false,7,8,19,6,16,7,1,2,16,16,3,5,11,2,1,17,4,19,0,8,12,4,0,2,0,2,1,3,1,0,
0,3,1668,176,206,4,0,-1,false,false,16,4,11,10,7,18,11,7,16,5,3,10,11,11,0,0,19,13,0,5,19,18,0,3,0,2,1,1,0,0,
-1,3,1669,176,132,4,0,-1,true,false,9,-3,19,10,7,3,1,2,16,5,3,7,3,15,0,14,19,13,12,8,12,19,0,2,0,2,2,2,0,0,
0,3,1670,176,179,4,0,-1,true,false,8,0,19,6,16,7,11,2,19,5,3,5,3,15,0,17,19,14,0,12,12,19,1,2,0,2,2,3,0,0,
-1,3,1671,176,179,4,0,-1,false,false,7,-26,19,19,7,14,1,2,19,16,3,5,11,15,0,17,4,19,12,8,12,19,0,2,0,2,2,3,0,0,
0,3,1672,192,135,4,0,-1,false,false,28,34,17,17,16,1,17,19,4,5,13,13,6,17,0,0,10,10,9,19,8,8,2,1,3,3,2,1,0,0,
0,3,1673,192,80,4,0,-1,false,false,24,32,17,7,1,14,17,9,4,19,13,3,16,16,0,18,10,11,9,8,10,10,2,0,3,2,3,0,0,3,
0,3,1676,192,126,4,0,-1,false,false,31,35,18,13,1,11,19,14,4,11,12,9,16,12,0,14,6,12,9,17,10,16,3,0,3,3,2,1,0,3,
-1,3,1681,192,135,4,0,-1,false,false,22,-825,17,18,1,3,17,19,4,4,12,15,6,17,0,16,10,6,9,15,8,1,2,1,3,3,3,3,0,0,
0,3,1683,192,78,4,0,-1,true,false,31,31,17,17,1,12,17,6,4,7,13,3,16,12,0,18,10,12,9,9,8,10,3,1,3,1,3,2,0,0,
-1,3,1687,192,78,4,0,-1,true,false,21,-13,18,17,1,7,19,6,4,19,13,8,16,16,0,13,6,11,9,9,8,10,3,1,3,1,3,2,0,0,
0,3,1688,192,126,4,0,-1,true,false,24,43,17,6,16,14,19,1,4,8,12,9,6,12,0,18,10,12,9,15,10,16,3,0,3,3,3,2,0,3,
0,3,1689,192,80,4,0,-1,false,false,24,34,18,13,1,7,19,6,4,19,12,3,16,15,0,18,10,12,9,9,10,16,2,0,3,2,3,0,0,3,
-1,3,1690,192,135,4,0,-1,true,false,21,119,18,18,1,1,17,19,4,5,12,13,6,17,0,0,6,10,9,19,10,1,2,1,3,3,2,1,0,0,
0,3,1691,192,126,4,0,-1,false,false,24,77,18,6,16,14,17,14,4,8,13,9,16,1,0,14,10,12,9,15,8,16,3,0,3,1,2,1,0,3,
0,3,1693,192,80,4,0,-1,true,false,31,29,17,13,16,14,19,6,4,11,12,15,16,16,0,13,6,11,9,8,8,10,3,0,3,1,3,0,0,2,
0,3,1695,192,135,4,0,-1,true,false,21,28,18,18,16,3,19,19,4,5,12,15,6,17,0,16,6,6,9,15,10,1,3,1,3,1,2,1,0,0,
0,3,1700,192,80,4,0,-1,true,false,24,33,18,7,1,7,19,6,4,19,12,15,16,15,0,18,6,12,9,8,8,16,2,0,3,1,3,3,0,3,
0,3,1702,192,135,4,0,-1,true,false,26,33,17,18,16,3,19,17,4,5,13,13,16,6,0,0,10,10,9,19,10,1,3,1,3,1,2,3,0,0,
0,3,1704,192,78,4,0,-1,true,false,24,46,17,17,16,12,19,6,4,7,12,8,16,12,0,18,6,12,9,8,10,10,3,0,3,1,2,2,0,1,
0,3,1705,192,78,4,0,-1,true,false,24,48,17,13,16,12,17,6,4,19,12,8,6,12,0,18,6,11,9,8,8,10,3,0,3,2,3,2,0,1,
0,3,1707,175,72,4,0,-1,false,false,17,8,10,11,7,4,7,13,5,19,14,13,15,0,14,0,19,6,1,0,12,1,0,1,0,2,1,0,0,1,
0,3,1712,175,140,4,0,-1,false,false,21,14,10,5,16,3,7,2,19,5,14,10,0,2,14,0,19,13,8,2,15,15,2,1,2,2,1,3,0,0,
0,3,1714,175,201,4,0,-1,false,false,21,12,10,10,7,3,11,1,5,5,14,14,15,2,14,0,19,13,1,5,15,15,2,1,0,1,1,3,0,0,
0,3,1715,175,186,4,0,-1,false,false,14,17,11,19,16,14,7,2,19,16,14,14,15,11,14,7,5,14,1,12,12,13,0,3,2,0,1,3,0,1,
0,3,1716,175,186,4,0,-1,true,false,14,22,11,19,16,14,7,2,5,16,14,14,15,3,14,1,19,11,8,2,15,13,2,3,2,0,2,3,0,0,
0,3,1719,175,186,4,0,-1,false,false,15,20,10,19,7,16,11,2,19,7,14,5,0,11,0,1,5,11,8,12,15,4,0,3,2,0,2,2,0,1,
0,3,1722,175,73,4,0,-1,true,false,17,13,11,10,16,16,7,13,5,19,14,14,15,3,14,13,5,4,8,5,12,12,0,1,2,0,1,1,0,0,
0,3,1723,175,72,4,0,-1,true,false,16,11,10,5,16,4,7,1,5,1,14,14,0,3,14,7,19,6,8,19,12,2,0,1,0,2,2,1,0,1,
0,3,1725,175,140,4,0,-1,false,false,17,9,11,5,7,3,7,2,5,1,14,10,0,2,0,0,5,11,8,2,12,1,2,1,2,2,2,3,0,0,
0,3,1728,175,201,4,0,-1,false,false,24,14,10,10,16,3,11,1,19,5,7,10,15,3,14,0,5,11,8,2,12,15,0,1,0,2,2,3,0,0,
0,3,1729,175,140,4,0,-1,true,false,15,12,11,16,7,16,11,1,5,1,14,10,15,2,14,0,5,13,1,2,12,15,2,1,2,2,1,3,0,0,
-1,3,1730,175,140,4,0,-1,false,false,16,-4,10,16,16,16,11,1,19,5,7,10,0,2,0,0,5,11,1,2,15,1,2,1,2,2,1,3,0,0,
0,3,1732,175,201,4,0,-1,true,false,23,13,10,16,16,18,7,1,19,19,14,14,15,3,14,0,19,11,1,5,15,15,0,1,0,1,1,3,0,0,
0,3,1733,175,201,4,0,-1,true,false,15,8,11,16,7,18,7,2,19,19,14,14,15,3,0,0,19,11,8,5,12,15,2,3,0,2,1,3,0,0,
0,3,1734,175,201,4,0,-1,false,false,16,2,11,16,16,3,11,1,5,5,7,10,0,3,0,0,19,11,1,2,12,15,2,3,2,1,2,3,0,0,
0,3,1737,175,186,4,0,-1,true,false,22,10,11,10,7,16,11,2,19,16,14,14,0,11,14,7,5,11,1,12,15,13,0,3,2,0,2,2,0,0,
0,3,1738,175,72,4,0,-1,false,false,20,12,10,5,7,18,7,1,19,1,7,14,0,0,0,7,19,5,8,0,15,2,0,1,0,2,1,1,0,3,
0,3,1740,175,72,4,0,-1,true,false,17,16,11,11,16,18,11,1,5,1,7,13,15,3,0,0,19,5,8,0,15,1,0,1,0,2,2,1,0,3,
0,3,1741,175,73,4,0,-1,false,false,15,6,10,11,7,4,7,7,19,1,14,14,15,0,0,13,5,4,8,5,12,12,0,1,2,2,1,0,0,0,
0,3,1743,175,201,4,0,-1,false,false,16,9,10,16,16,18,7,1,19,5,7,10,0,2,0,0,19,13,1,5,15,15,0,1,0,2,2,3,0,0,
0,3,1745,175,201,4,0,-1,true,false,15,8,11,10,16,3,11,1,19,5,7,14,15,2,14,0,19,11,1,2,15,15,0,1,2,1,2,3,0,0,
-1,3,1747,175,89,4,0,-1,true,false,17,-15,10,4,16,15,11,13,19,2,7,5,15,12,14,14,5,14,1,14,12,13,0,1,0,0,1,0,0,2,
0,3,1748,175,155,4,0,-1,true,false,17,11,10,10,16,16,7,7,19,19,14,14,0,3,14,7,19,5,8,5,12,18,0,1,2,2,2,0,0,1,
0,3,1750,187,136,4,0,-1,true,false,19,33,17,18,2,16,5,17,2,4,15,12,4,4,17,0,6,6,15,3,8,8,0,1,3,3,1,0,0,0,
0,3,1751,187,136,4,0,-1,false,false,14,20,17,18,2,3,5,5,2,2,15,15,4,4,0,0,6,6,3,3,8,8,0,1,3,1,1,0,0,0,
0,3,1752,187,136,4,0,-1,false,false,11,22,17,17,2,3,5,17,2,4,15,12,17,4,0,0,6,10,15,15,8,1,3,1,1,1,1,1,0,0,
0,3,1753,187,151,4,0,-1,false,false,13,35,17,2,2,18,5,10,2,0,15,12,17,17,0,10,6,18,15,10,8,0,0,1,1,1,1,3,0,0,
0,3,1754,187,136,4,0,-1,false,false,20,31,17,18,2,3,5,17,2,4,15,12,4,4,0,16,6,10,3,15,8,1,0,1,1,1,1,1,0,0,
0,3,1755,187,151,4,0,-1,false,false,11,64,17,12,3,6,5,10,2,5,15,15,17,19,0,18,6,18,15,10,8,19,3,1,3,1,1,1,0,1,
0,3,1757,187,151,4,0,-1,true,false,13,36,17,2,3,6,5,10,2,0,15,12,17,17,17,10,6,9,3,16,8,19,0,1,3,1,1,3,0,1,
0,3,1758,187,136,4,0,-1,true,false,15,32,17,18,3,3,5,17,2,2,15,12,17,4,0,0,6,10,3,15,8,8,3,1,3,3,1,0,0,0,
0,3,1759,187,136,4,0,-1,true,false,14,43,17,17,2,16,5,5,2,2,15,12,17,13,17,0,6,10,3,3,8,1,3,1,3,1,1,1,0,0,
0,3,1760,187,175,4,0,-1,false,false,13,18,17,11,2,7,5,11,2,19,15,14,4,0,0,14,6,19,15,1,8,12,0,2,3,0,1,2,0,0,
0,3,1761,187,151,4,0,-1,true,false,12,28,17,2,3,18,5,10,2,5,15,12,17,19,17,10,6,18,3,16,8,0,0,1,3,1,1,1,0,1,
0,3,1762,187,151,4,0,-1,false,false,14,36,17,2,3,18,5,10,2,0,15,15,17,19,17,18,6,9,15,16,8,0,3,2,3,1,1,3,0,1,
0,3,1764,187,136,4,0,-1,true,false,13,25,17,18,3,3,5,5,2,4,15,15,4,13,17,16,6,6,15,15,8,8,0,1,3,1,1,1,0,0,
0,3,1765,187,136,4,0,-1,false,false,14,32,17,17,3,16,5,17,2,2,15,15,4,4,17,16,6,10,3,3,8,1,0,1,3,1,1,0,0,0,
0,3,1766,187,136,4,0,-1,true,false,14,33,17,18,3,3,5,5,2,4,15,12,17,4,0,0,6,10,3,15,8,1,0,1,1,1,1,1,0,0,
0,3,1767,187,151,4,0,-1,true,false,13,24,17,12,3,6,5,10,2,0,15,15,17,19,17,18,6,9,15,16,8,0,0,1,3,1,1,1,0,1,
0,3,1768,187,136,4,0,-1,true,false,19,34,17,17,3,3,5,17,2,2,15,15,4,13,17,0,6,10,3,15,8,1,3,1,3,1,1,0,0,0,
0,3,1769,187,151,4,0,-1,false,false,14,37,17,12,3,18,5,10,2,5,15,12,4,17,17,18,6,9,15,16,8,0,0,1,1,1,1,1,0,1,
0,3,1770,187,151,4,0,-1,true,false,15,39,17,12,2,18,5,10,2,5,15,15,17,19,17,10,6,9,3,10,8,0,0,1,1,1,1,3,0,1,
0,3,1771,187,136,4,0,-1,true,false,16,33,17,18,2,3,5,5,2,2,15,15,17,13,17,0,6,6,3,3,8,1,3,1,3,1,1,0,0,0,
0,3,1772,187,151,4,0,-1,false,false,16,33,17,12,3,18,5,10,2,5,15,15,17,19,0,10,6,18,3,10,8,0,0,2,1,1,1,3,0,1,
0,3,1773,187,151,4,0,-1,false,false,13,31,17,2,3,18,5,10,2,0,15,15,4,17,0,18,6,18,3,10,8,0,3,2,3,1,1,3,0,0,
0,3,1774,187,151,4,0,-1,true,false,13,32,17,2,3,18,5,10,2,0,15,12,4,17,17,18,6,18,3,10,8,19,0,2,1,1,1,1,0,0,
0,3,1775,187,136,4,0,-1,false,false,14,32,17,18,2,16,5,17,2,2,15,15,17,13,0,16,6,6,3,15,8,1,0,1,1,3,1,1,0,0,
0,3,1776,187,136,4,0,-1,false,false,14,29,17,18,3,16,5,5,2,4,15,12,17,13,0,0,6,10,15,15,8,8,0,1,3,1,1,0,0,0,
0,3,1777,187,151,4,0,-1,false,false,15,33,17,12,3,6,5,10,2,5,15,12,17,19,17,10,6,18,3,16,8,0,0,2,3,1,1,1,0,1,
0,3,1779,187,112,4,0,-1,false,false,13,34,17,18,2,19,5,11,2,12,15,1,4,14,0,3,6,11,3,19,8,10,3,1,1,2,1,0,0,3,
0,3,1780,187,151,4,0,-1,true,false,13,46,17,2,3,6,5,10,2,5,15,12,4,17,17,10,6,18,3,10,8,19,3,1,3,1,1,1,0,1,
0,3,1781,187,136,4,0,-1,false,false,13,28,17,17,2,3,5,5,2,4,15,12,4,13,0,16,6,10,3,3,8,1,0,1,3,3,1,0,0,0,
0,3,1783,187,151,4,0,-1,false,false,11,32,17,12,3,6,5,10,2,0,15,12,17,17,0,10,6,9,15,16,8,0,3,1,1,1,1,1,0,0,
0,3,1785,187,151,4,0,-1,true,false,13,38,17,12,2,18,5,10,2,5,15,15,4,19,17,18,6,18,3,16,8,19,0,2,3,1,1,1,0,1,
0,3,1786,187,136,4,0,-1,false,false,13,32,17,18,2,3,5,5,2,4,15,12,4,4,17,16,6,10,3,15,8,8,0,1,3,1,1,0,0,0,
0,3,1788,187,136,4,0,-1,false,false,21,32,17,18,2,16,5,5,2,4,15,15,4,4,17,16,6,10,15,3,8,1,0,1,3,1,1,0,0,0,
0,3,1792,187,151,4,0,-1,false,false,18,32,17,12,3,18,5,10,2,0,15,15,4,17,0,18,6,18,3,16,8,0,3,2,3,1,1,3,0,1,
0,3,1793,187,136,4,0,-1,false,false,14,61,17,17,3,3,5,5,2,2,15,12,17,13,0,16,6,10,15,15,8,1,0,1,1,1,1,0,0,0,
0,3,1795,187,151,4,0,-1,false,false,16,33,17,2,2,18,5,10,2,5,15,12,17,19,0,18,6,9,15,10,8,19,0,2,1,1,1,3,0,0,
0,3,1796,187,151,4,0,-1,true,false,18,34,17,2,2,6,5,10,2,0,15,15,4,19,17,18,6,9,15,16,8,19,0,1,3,1,1,3,0,0,
0,3,1797,187,151,4,0,-1,true,false,20,34,17,12,3,6,5,10,2,0,15,15,4,17,17,18,6,18,3,10,8,0,0,2,1,1,1,3,0,1,
0,3,1798,187,136,4,0,-1,false,false,12,42,17,17,2,16,5,17,2,4,15,12,4,4,17,16,6,6,3,15,8,1,3,1,3,1,1,1,0,0,
0,3,1799,187,151,4,0,-1,false,false,11,41,17,2,2,18,5,10,2,5,15,15,4,17,17,18,6,18,15,10,8,0,0,1,3,1,1,3,0,1,
-1,3,1800,187,136,4,0,-1,true,false,12,-7,17,17,3,3,5,5,2,4,15,15,4,13,0,0,6,10,3,15,8,8,3,1,1,1,1,0,0,0,
-1,3,1802,187,151,4,0,-1,false,false,14,225,17,2,3,18,5,10,2,0,15,12,4,17,17,18,6,9,15,10,8,0,3,2,3,1,1,3,0,1,
0,3,1805,187,151,4,0,-1,false,false,14,37,17,2,3,6,5,10,2,0,15,12,17,19,17,10,6,9,15,10,8,19,0,1,3,1,1,1,0,1,
0,3,1806,187,151,4,0,-1,false,false,11,51,17,2,2,6,5,10,2,5,15,12,4,17,17,18,6,9,15,16,8,0,3,1,1,1,1,3,0,1,
0,3,1807,187,151,4,0,-1,false,false,18,33,17,12,3,6,5,10,2,5,15,15,17,19,0,10,6,9,3,16,8,0,3,1,3,1,1,1,0,0,
0,3,1808,187,151,4,0,-1,true,false,14,35,17,12,2,6,5,10,2,5,15,12,17,19,0,18,6,9,3,16,8,0,0,1,3,1,1,3,0,1,
0,3,1809,187,151,4,0,-1,false,false,18,33,17,2,3,6,5,10,2,0,15,15,4,19,17,10,6,9,3,10,8,0,3,1,1,1,1,1,0,0,
0,3,1814,187,151,4,0,-1,true,false,13,27,17,12,3,6,5,10,2,0,15,15,4,17,17,10,6,9,3,16,8,19,3,1,1,1,1,1,0,0,
0,3,1815,187,151,4,0,-1,false,false,14,31,17,12,3,6,5,10,2,0,15,12,4,17,0,18,6,9,3,10,8,19,0,1,3,1,1,3,0,0,
0,3,1816,187,151,4,0,-1,true,false,19,34,17,2,2,18,5,10,2,0,15,15,17,17,17,10,6,18,3,16,8,0,0,1,1,1,1,3,0,0,
0,3,1817,187,151,4,0,-1,false,false,19,31,17,12,2,6,5,10,2,0,15,15,4,17,17,10,6,9,15,16,8,19,0,2,3,1,1,3,0,0,
0,3,1818,187,151,4,0,-1,false,false,14,27,17,12,2,18,5,10,2,5,15,15,4,17,0,18,6,18,15,16,8,0,0,1,1,1,1,1,0,0,
0,3,1819,187,151,4,0,-1,false,false,13,46,17,12,2,18,5,10,2,5,15,15,17,17,0,10,6,9,3,16,8,19,0,1,1,1,1,3,0,1,
0,3,1821,187,151,4,0,-1,false,false,14,31,17,2,3,6,5,10,2,0,15,15,17,19,17,10,6,18,15,16,8,19,3,1,1,1,1,3,0,1,
0,3,1822,187,151,4,0,-1,true,false,16,33,17,2,3,18,5,10,2,5,15,15,4,17,17,10,6,18,15,10,8,0,0,2,1,1,1,1,0,1,
0,3,1823,187,136,4,0,-1,true,false,12,42,17,18,3,3,5,17,2,2,15,12,17,13,0,16,6,6,3,15,8,8,3,1,3,3,1,1,0,0,
